Name,Song_Number_X,Song_URL,Context,Meaning,Category,Confidence_Score
Saranakamalalayaththai,216,https://kaumaram.com/thiru/nnt0216_u.html,திருப்புகழ் - சரண கமலாலயத்தை - Sri AruNagirinAthar's Thiruppugazh 216 saraNakamalAlayaththai swAmimalai - Songs of Praises and Glory of Lord Murugan - Experience the Magic of Muruga 'wikisourc,திருப்புகழ் - சரண கமலாலயத்தை - Sri AruNagirinAthar's Thiruppugazh 216 saraNakamalAlayaththai swAmima...,divine_epithet,0.50
Sivandhu,221,https://kaumaram.com/thiru/nnt0221_u.html,Amimalai)theruvinil nadavA madavAr     thiraNd oRukkum ...... vasaiyAlEdhinakaran ena vElaiyilE     sivandhu dhikkum ...... madhiyAlEporusilai vaLaiyA iLaiyA     madhan thodukkum ...... kaNaiyAlEpuLak,vasaiyAlEdhinakaran ena vElaiyilE     sivandhu dhikkum,secondary_divine_name,0.50
Swamimalai,226,https://kaumaram.com/thiru/nnt0226_u.html,gini are all names denoting the Goddess. Thiru Arunagirinathar's Thiruppugazh - 226 paravaridhAgi - swAmimalai ... www.kaumaram.com ...The website for Lord Murugan and His Devotees முகப்பு   அட்டவணை  ,Thiru Arunagirinathar's Thiruppugazh - 226 paravaridhAgi - swAmimalai,secondary_divine_name,0.60
Sarangalum,236,https://kaumaram.com/thiru/nnt0236_u.html,yasu vAmi malaiyila marntharuL ...... perumALE.......... Meaning .........vidamum vadivElum mathana sarangaLum vaduvu nikarAna makara nedum kuzhai viravi udan meeLum vizhikaLum: Their eyes are compara,vidamum vadivElum mathana sarangaLum vaduvu nikarAna makara nedum kuzhai viravi udan meeLum vizhikaL...,divine_epithet,0.30
Sivan,240,https://kaumaram.com/thiru/nnt0240_u.html,s song is all worship sans petition of any kind. Thiru Arunagirinathar's Thiruppugazh - 240 aragara sivan ari - thiruththaNigai ... www.kaumaram.com ...The website for Lord Murugan and His Devotees மு,Thiru Arunagirinathar's Thiruppugazh - 240 aragara sivan ari - thiruththaNigai,secondary_divine_name,0.80
Sivanari,240,https://kaumaram.com/thiru/nnt0240_u.html,"ur browser Sorry, please upgrade your browser Song 240 - aragara sivan ari (thiruththaNigai)arahara sivanari ayanivar paravimun     aRumuga saravaNa ...... bavanE endruanudhina mozhithara asurargaL ke","ur browser Sorry, please upgrade your browser Song 240 - aragara sivan ari (thiruththaNigai)arahara ...",secondary_divine_name,0.50
Sivaththa,241,https://kaumaram.com/thiru/nnt0241_u.html,"ld of hilly VaLLimalai, You embraced VaLLi, whose eyes were embellished with black pigment, Oh Lord!sivaththa kukkudak kodic cherukka uRpalac chunaic chiRappudaith thiruththaNip perumALE.: As Your red",sivaththa kukkudak kodic cherukka uRpalac chunaic chiRappudaith thiruththaNip perumALE,secondary_divine_name,0.60
Sivappin,247,https://kaumaram.com/thiru/nnt0247_u.html,"m sithhaNigai: Lions with red eyes are roaring in the Great Hill of Knowledge, ThiruththaNigai,vAzh sivappin chekkar niRamA irukkum perumALE.: which is Your abode, Oh Lord, with a bright red complexio","m sithhaNigai: Lions with red eyes are roaring in the Great Hill of Knowledge, ThiruththaNigai,vAzh ...",secondary_divine_name,0.60
Charanapra,257,https://kaumaram.com/thiru/nnt0257_u.html,ccha rikkumik     kacarappa Likkenap ...... poruLthEdisakalaththu motRaipat tayalpattu niRkunin     charaNapra siththisat ...... RuNarArOkuvadettu mattunet tuvarikka Naththinaik     kumuRakka lakkivik,poruLthEdisakalaththu motRaipat tayalpattu niRkunin     charaNapra siththisat,divine_epithet,0.30
Sivath,259,https://kaumaram.com/thiru/nnt0259_u.html,u adhirkkum (thiruththaNigai)kanaiththa dhirkkumip pongu kArkkadal ...... ondrinAlE     kaRuththaRa sivath thangi vAyththezhu ...... thingaLAlEthani karuppuviR kondu veezhththa ...... sarangaLAlE     ,ondrinAlE     kaRuththaRa sivath thangi vAyththezhu,secondary_divine_name,0.50
Sarangalale,259,https://kaumaram.com/thiru/nnt0259_u.html,red with anger burning like fire is another one (that haunts her);thani karuppuviR kondu veezhththa sarangaLAlE: the flowery arrows shot from the bow of sugarcane by Manmathan (Love God) are another b,red with anger burning like fire is another one (that haunts her);thani karuppuviR kondu veezhththa ...,divine_epithet,0.40
Saravanap,261,https://kaumaram.com/thiru/nnt0261_u.html,thirup puthalvanaR ...... chunaimEvunthanimaNak kuvaLainith thamumalarth tharuseruth     thaNiyiniR saravaNap ...... perumALE.......... Meaning .........kiRi mozhik kirutharaip poRi vazhic cheRinjarai,chunaimEvunthanimaNak kuvaLainith thamumalarth tharuseruth     thaNiyiniR saravaNap,primary_divine_name,0.70
Sivasaranargal,270,https://kaumaram.com/thiru/nnt0270_u.html,aL pari silai          theRiththidak kazhu nari thina niNamisai ...... porum vElAsezhikkum uththama sivasaraNargaL thava     muni gaNaththavar madhumalar kodu paNi          thiruththaNip padhi maruviy,porum vElAsezhikkum uththama sivasaraNargaL thava     muni gaNaththavar madhumalar kodu paNi        ...,secondary_divine_name,0.50
Saranath,271,https://kaumaram.com/thiru/nnt0271_u.html,Naipat turuva veruvik     kalaikaL palapat ...... tanakAniRkuriya kumarik kapaya menanek     kupaya saraNath ...... thinilveezhAuzhaiyin makaLaith thazhuva mayalut     Ruruku murukap ...... perumALE..,tanakAniRkuriya kumarik kapaya menanek     kupaya saraNath,divine_epithet,0.30
Saranaththinil,271,https://kaumaram.com/thiru/nnt0271_u.html,"ing to that maiden, where many deers roam about, and declared that You sought refuge in VaLLi;upaya saraNaththinil veezhA uzhaiyin makaLaith thazhuva mayal utRu uruku(m) murukap perumALE.: then You fe","ing to that maiden, where many deers roam about, and declared that You sought refuge in VaLLi;upaya ...",divine_epithet,0.30
